MatchID,Team,Opponent,Innings,PlayerID,Role,Runs,Balls,4s,6s,StrikeRate,Dismissal,PlayerName
102,Andhra,Odisha,2,23,Wicket Keeper,38,60,2,0,63.33,Caught,Ishan_AP
102,Andhra,Odisha,2,7,Batter,59,101,8,2,58.42,LBW,Nikhil_AP
102,Andhra,Odisha,2,18,All-rounder,32,59,3,1,54.24,Bowled,Aniket_AP
102,Andhra,Odisha,2,10,Bowler,13,15,2,0,86.67,Not Out,Yash_AP
102,Odisha,Andhra,2,612,Bowler,56,86,9,0,65.12,Stumped,Sarthak_OD
102,Odisha,Andhra,2,613,Bowler,38,63,0,0,60.32,Caught,Harsh_OD
102,Odisha,Andhra,2,605,Batter,29,52,4,0,55.77,LBW,Dev_OD
102,Odisha,Andhra,2,607,Batter,51,98,1,1,52.04,Bowled,Nikhil_OD
102,Odisha,Andhra,2,609,Bowler,6,8,0,0,75,Caught,Aditya_OD
102,Odisha,Andhra,2,606,Batter,67,93,11,1,72.04,Run Out,Karthik_OD
102,Odisha,Andhra,2,618,All-rounder,70,106,4,2,66.04,Caught,Aniket_OD
102,Odisha,Andhra,2,624,Wicket Keeper,61,101,9,1,60.4,Bowled,Pranav_OD
102,Odisha,Andhra,2,614,Bowler,16,28,0,0,57.14,LBW,Neeraj_OD
102,Odisha,Andhra,2,622,All-rounder,41,78,6,0,52.56,Caught,Arjun_OD
102,Odisha,Andhra,2,611,Bowler,41,51,7,0,80.39,Not Out,Manav_OD
103,Haryana,Kerala,1,274,Bowler,49,56,7,2,87.5,Caught,Yash_HR
103,Haryana,Kerala,1,267,Batter,1,1,0,0,100,LBW,Ishan_HR
103,Haryana,Kerala,1,284,All-rounder,10,14,1,0,71.43,Bowled,Abhinav_HR
103,Haryana,Kerala,1,281,All-rounder,3,5,0,0,60,Caught,Rahul_HR
103,Haryana,Kerala,1,277,Bowler,66,110,6,3,60,Run Out,Harsh_HR
103,Haryana,Kerala,1,268,Batter,35,63,2,2,55.56,Caught,Pranav_HR
103,Haryana,Kerala,1,273,Bowler,12,23,2,0,52.17,Bowled,Aditya_HR
103,Haryana,Kerala,1,271,Batter,68,86,3,3,79.07,LBW,Nikhil_HR
103,Haryana,Kerala,1,270,Batter,6,8,1,0,75,Caught,Karthik_HR
103,Haryana,Kerala,1,282,All-rounder,60,91,1,2,65.93,Stumped,Aniket_HR
103,Haryana,Kerala,1,286,All-rounder,65,107,3,2,60.75,Not Out,Arjun_HR
103,Kerala,Haryana,1,424,All-rounder,74,141,1,0,52.48,Caught,Sai_KL
103,Kerala,Haryana,1,422,Bowler,16,20,1,0,80,Bowled,Neeraj_KL
103,Kerala,Haryana,1,431,Wicket Keeper,9,12,1,0,75,LBW,Ishan_KL
103,Kerala,Haryana,1,429,All-rounder,53,79,9,2,67.09,Caught,Gautham_KL
103,Kerala,Haryana,1,416,Batter,60,97,0,1,61.86,Stumped,Rohan_KL
103,Kerala,Haryana,1,418,Bowler,21,37,4,0,56.76,Caught,Yash_KL
103,Kerala,Haryana,1,432,Wicket Keeper,18,34,2,0,52.94,LBW,Pranav_KL
103,Kerala,Haryana,1,425,All-rounder,17,21,3,0,80.95,Bowled,Rahul_KL
103,Kerala,Haryana,1,410,Batter,10,13,2,0,76.92,Caught,Arjun_KL
103,Kerala,Haryana,1,427,All-rounder,53,78,8,0,67.95,Run Out,Shreyas_KL
103,Kerala,Haryana,1,428,All-rounder,16,26,3,0,61.54,Not Out,Abhinav_KL
103,Haryana,Kerala,2,265,Batter,7,14,1,0,50,Caught,Gautham_HR
103,Haryana,Kerala,2,266,Batter,31,39,7,0,79.49,Stumped,Arjun_HR
103,Haryana,Kerala,2,277,Bowler,51,71,1,2,71.83,Caught,Harsh_HR
103,Haryana,Kerala,2,269,Batter,57,87,1,2,65.52,LBW,Dev_HR
103,Haryana,Kerala,2,273,Bowler,0,1,0,0,0,Bowled,Aditya_HR
103,Haryana,Kerala,2,272,Batter,13,23,1,0,56.52,Caught,Rohan_HR
103,Haryana,Kerala,2,282,All-rounder,30,57,3,0,52.63,Run Out,Aniket_HR
103,Haryana,Kerala,2,275,Bowler,30,37,5,1,81.08,Caught,Manav_HR
103,Haryana,Kerala,2,288,Wicket Keeper,41,56,5,1,73.21,Bowled,Pranav_HR
103,Haryana,Kerala,2,278,Bowler,2,3,0,0,66.67,LBW,Neeraj_HR
103,Haryana,Kerala,2,268,Batter,35,57,4,1,61.4,Not Out,Pranav_HR
103,Kerala,Haryana,2,421,Bowler,2,4,0,0,50,Caught,Harsh_KL
103,Kerala,Haryana,2,429,All-rounder,37,45,5,1,82.22,Run Out,Gautham_KL
103,Kerala,Haryana,2,426,All-rounder,47,63,3,0,74.6,Caught,Aniket_KL
103,Kerala,Haryana,2,428,All-rounder,10,15,0,0,66.67,Bowled,Abhinav_KL
103,Kerala,Haryana,2,431,Wicket Keeper,35,56,1,1,62.5,LBW,Ishan_KL
103,Kerala,Haryana,2,417,Bowler,34,59,3,0,57.63,Caught,Aditya_KL
103,Kerala,Haryana,2,432,Wicket Keeper,56,104,1,3,53.85,Stumped,Pranav_KL
103,Kerala,Haryana,2,430,All-rounder,35,42,5,0,83.33,Caught,Arjun_KL
103,Kerala,Haryana,2,418,Bowler,7,9,0,0,77.78,LBW,Yash_KL
103,Kerala,Haryana,2,415,Batter,4,6,1,0,66.67,Bowled,Nikhil_KL
103,Kerala,Haryana,2,412,Batter,27,43,0,1,62.79,Not Out,Pranav_KL
104,Haryana,Kerala,1,273,Bowler,22,32,3,1,68.75,Bowled,Aditya_HR
104,Haryana,Kerala,1,277,Bowler,26,42,4,1,61.9,Caught,Harsh_HR
104,Haryana,Kerala,1,275,Bowler,8,14,0,0,57.14,Run Out,Manav_HR
104,Haryana,Kerala,1,269,Batter,30,56,2,0,53.57,Caught,Dev_HR
104,Haryana,Kerala,1,270,Batter,24,29,1,0,82.76,Bowled,Karthik_HR
104,Haryana,Kerala,1,279,Bowler,15,20,2,1,75,LBW,Vivek_HR
104,Haryana,Kerala,1,285,All-rounder,25,36,0,1,69.44,Caught,Gautham_HR
104,Haryana,Kerala,1,283,All-rounder,21,33,2,1,63.64,Stumped,Shreyas_HR
104,Haryana,Kerala,1,267,Batter,14,24,3,0,58.33,Caught,Ishan_HR
104,Haryana,Kerala,1,272,Batter,11,20,2,0,55,LBW,Rohan_HR
104,Haryana,Kerala,1,266,Batter,18,21,3,0,85.71,Not Out,Arjun_HR
104,Kerala,Haryana,1,432,Wicket Keeper,31,57,2,1,54.39,Caught,Pranav_KL
104,Kerala,Haryana,1,426,All-rounder,31,36,7,0,86.11,Stumped,Aniket_KL
104,Kerala,Haryana,1,412,Batter,0,1,0,0,0,Caught,Pranav_KL
104,Kerala,Haryana,1,414,Batter,10,14,2,0,71.43,LBW,Karthik_KL
104,Kerala,Haryana,1,425,All-rounder,22,34,4,0,64.71,Bowled,Rahul_KL
104,Kerala,Haryana,1,430,All-rounder,39,66,1,1,59.09,Caught,Arjun_KL
104,Kerala,Haryana,1,428,All-rounder,18,33,2,0,54.55,Run Out,Abhinav_KL
104,Kerala,Haryana,1,413,Batter,20,39,3,1,51.28,Caught,Dev_KL
104,Kerala,Haryana,1,409,Batter,39,50,1,2,78,Bowled,Gautham_KL
104,Kerala,Haryana,1,419,Bowler,26,36,0,1,72.22,LBW,Manav_KL
104,Kerala,Haryana,1,418,Bowler,22,34,2,1,64.71,Not Out,Yash_KL
104,Haryana,Kerala,2,277,Bowler,4,6,0,0,66.67,Caught,Harsh_HR
104,Haryana,Kerala,2,265,Batter,63,100,11,1,63,LBW,Gautham_HR
104,Haryana,Kerala,2,282,All-rounder,44,75,1,1,58.67,Bowled,Aniket_HR
104,Haryana,Kerala,2,287,Wicket Keeper,45,83,6,0,54.22,Caught,Ishan_HR
104,Haryana,Kerala,2,283,All-rounder,88,103,9,2,85.44,Run Out,Shreyas_HR
104,Haryana,Kerala,2,272,Batter,7,9,1,0,77.78,Caught,Rohan_HR
104,Haryana,Kerala,2,279,Bowler,6,9,1,0,66.67,Bowled,Vivek_HR
104,Haryana,Kerala,2,280,All-rounder,61,95,2,1,64.21,LBW,Sai_HR
104,Haryana,Kerala,2,275,Bowler,11,19,1,0,57.89,Caught,Manav_HR
104,Haryana,Kerala,2,276,Bowler,46,84,3,0,54.76,Stumped,Sarthak_HR
104,Haryana,Kerala,2,268,Batter,57,66,11,1,86.36,Not Out,Pranav_HR
104,Kerala,Haryana,2,428,All-rounder,26,47,2,1,55.32,Bowled,Abhinav_KL
104,Kerala,Haryana,2,417,Bowler,18,35,3,0,51.43,LBW,Aditya_KL
104,Kerala,Haryana,2,432,Wicket Keeper,26,33,4,0,78.79,Caught,Pranav_KL
104,Kerala,Haryana,2,410,Batter,21,29,2,0,72.41,Stumped,Arjun_KL
104,Kerala,Haryana,2,420,Bowler,13,20,3,0,65,Caught,Sarthak_KL
104,Kerala,Haryana,2,424,All-rounder,20,33,1,1,60.61,LBW,Sai_KL
104,Kerala,Haryana,2,418,Bowler,2,4,0,0,50,Bowled,Yash_KL
104,Kerala,Haryana,2,426,All-rounder,26,50,2,1,52,Caught,Aniket_KL
104,Kerala,Haryana,2,423,Bowler,4,5,0,0,80,Run Out,Vivek_KL
104,Kerala,Haryana,2,415,Batter,21,29,1,0,72.41,Caught,Nikhil_KL
104,Kerala,Haryana,2,425,All-rounder,28,42,3,1,66.67,Not Out,Rahul_KL
105,Tamil Nadu,Kerala,1,797,Batter,0,1,0,0,0,Bowled,Dev_TN
105,Tamil Nadu,Kerala,1,813,All-rounder,29,46,2,0,63.04,Caught,Gautham_TN
105,Tamil Nadu,Kerala,1,809,All-rounder,8,14,0,0,57.14,Run Out,Rahul_TN
105,Tamil Nadu,Kerala,1,802,Bowler,9,17,0,0,52.94,Caught,Yash_TN
105,Tamil Nadu,Kerala,1,814,All-rounder,35,42,1,0,83.33,Bowled,Arjun_TN
105,Tamil Nadu,Kerala,1,806,Bowler,38,50,4,1,76,LBW,Neeraj_TN
105,Tamil Nadu,Kerala,1,798,Batter,3,4,0,0,75,Caught,Karthik_TN
105,Tamil Nadu,Kerala,1,795,Batter,5,8,0,0,62.5,Stumped,Ishan_TN
105,Tamil Nadu,Kerala,1,812,All-rounder,33,56,3,1,58.93,Caught,Abhinav_TN
105,Tamil Nadu,Kerala,1,811,All-rounder,37,68,2,2,54.41,LBW,Shreyas_TN
105,Tamil Nadu,Kerala,1,816,Wicket Keeper,15,18,2,1,83.33,Not Out,Pranav_TN
105,Kerala,Tamil Nadu,1,412,Batter,66,116,6,3,56.9,LBW,Pranav_KL
105,Kerala,Tamil Nadu,1,426,All-rounder,71,134,12,3,52.99,Bowled,Aniket_KL
105,Kerala,Tamil Nadu,1,410,Batter,11,13,0,0,84.62,Caught,Arjun_KL
105,Kerala,Tamil Nadu,1,419,Bowler,14,19,3,0,73.68,Run Out,Manav_KL
105,Kerala,Tamil Nadu,1,422,Bowler,23,34,4,0,67.65,Caught,Neeraj_KL
105,Kerala,Tamil Nadu,1,428,All-rounder,13,21,3,0,61.9,Bowled,Abhinav_KL
105,Kerala,Tamil Nadu,1,432,Wicket Keeper,45,78,6,1,57.69,LBW,Pranav_KL
105,Kerala,Tamil Nadu,1,420,Bowler,16,30,0,1,53.33,Caught,Sarthak_KL
105,Kerala,Tamil Nadu,1,423,Bowler,58,70,7,3,82.86,Stumped,Vivek_KL
105,Kerala,Tamil Nadu,1,421,Bowler,97,129,6,3,75.19,Caught,Harsh_KL
105,Kerala,Tamil Nadu,1,411,Batter,51,74,3,0,68.92,Not Out,Ishan_KL
105,Tamil Nadu,Kerala,2,811,All-rounder,1,1,0,0,100,Caught,Shreyas_TN
105,Tamil Nadu,Kerala,2,798,Batter,44,70,8,2,62.86,LBW,Karthik_TN
105,Tamil Nadu,Kerala,2,797,Batter,62,106,10,0,58.49,Bowled,Dev_TN
105,Tamil Nadu,Kerala,2,816,Wicket Keeper,74,136,10,0,54.41,Caught,Pranav_TN
105,Tamil Nadu,Kerala,2,810,All-rounder,32,37,6,1,86.49,Run Out,Aniket_TN
105,Tamil Nadu,Kerala,2,799,Batter,26,34,2,0,76.47,Caught,Nikhil_TN
105,Tamil Nadu,Kerala,2,800,Batter,69,99,3,2,69.7,Bowled,Rohan_TN
105,Tamil Nadu,Kerala,2,801,Bowler,1,2,0,0,50,LBW,Aditya_TN
105,Tamil Nadu,Kerala,2,815,Wicket Keeper,30,51,2,0,58.82,Caught,Ishan_TN
105,Tamil Nadu,Kerala,2,804,Bowler,35,64,7,1,54.69,Stumped,Sarthak_TN
105,Tamil Nadu,Kerala,2,802,Bowler,56,64,7,1,87.5,Not Out,Yash_TN
105,Kerala,Tamil Nadu,2,412,Batter,10,17,1,0,58.82,Stumped,Pranav_KL
105,Kerala,Tamil Nadu,2,426,All-rounder,58,108,2,0,53.7,Caught,Aniket_KL
105,Kerala,Tamil Nadu,2,415,Batter,52,62,1,2,83.87,LBW,Nikhil_KL
105,Kerala,Tamil Nadu,2,425,All-rounder,12,16,0,0,75,Bowled,Rahul_KL
105,Kerala,Tamil Nadu,2,420,Bowler,53,77,1,0,68.83,Caught,Sarthak_KL
105,Kerala,Tamil Nadu,2,416,Batter,16,25,3,0,64,Run Out,Rohan_KL
105,Kerala,Tamil Nadu,2,423,Bowler,49,84,5,1,58.33,Caught,Vivek_KL
105,Kerala,Tamil Nadu,2,411,Batter,48,89,7,2,53.93,Bowled,Ishan_KL
105,Kerala,Tamil Nadu,2,429,All-rounder,45,53,5,1,84.91,LBW,Gautham_KL
105,Kerala,Tamil Nadu,2,421,Bowler,50,65,3,2,76.92,Caught,Harsh_KL
105,Kerala,Tamil Nadu,2,410,Batter,19,27,1,0,70.37,Not Out,Arjun_KL
106,Maharashtra,Haryana,1,465,Bowler,41,51,5,1,80.39,Caught,Aditya_MH
106,Maharashtra,Haryana,1,460,Batter,35,48,3,1,72.92,LBW,Pranav_MH
106,Maharashtra,Haryana,1,467,Bowler,26,39,6,0,66.67,Bowled,Manav_MH
106,Maharashtra,Haryana,1,476,All-rounder,18,30,4,0,60,Caught,Abhinav_MH
106,Maharashtra,Haryana,1,461,Batter,48,85,2,1,56.47,Run Out,Dev_MH
106,Maharashtra,Haryana,1,477,All-rounder,14,27,3,0,51.85,Caught,Gautham_MH
106,Maharashtra,Haryana,1,459,Batter,5,6,0,0,83.33,Bowled,Ishan_MH
106,Maharashtra,Haryana,1,475,All-rounder,8,11,2,0,72.73,LBW,Shreyas_MH
106,Maharashtra,Haryana,1,468,Bowler,36,54,6,0,66.67,Caught,Sarthak_MH
106,Maharashtra,Haryana,1,479,Wicket Keeper,18,29,4,0,62.07,Stumped,Ishan_MH
106,Maharashtra,Haryana,1,480,Wicket Keeper,40,70,5,0,57.14,Not Out,Pranav_MH
106,Haryana,Maharashtra,1,278,Bowler,8,10,2,0,80,Bowled,Neeraj_HR
106,Haryana,Maharashtra,1,284,All-rounder,64,92,10,3,69.57,LBW,Abhinav_HR
106,Haryana,Maharashtra,1,277,Bowler,75,118,8,1,63.56,Caught,Harsh_HR
106,Haryana,Maharashtra,1,288,Wicket Keeper,45,77,9,0,58.44,Stumped,Pranav_HR
106,Haryana,Maharashtra,1,274,Bowler,76,139,3,1,54.68,Caught,Yash_HR
106,Haryana,Maharashtra,1,266,Batter,61,71,9,0,85.92,LBW,Arjun_HR
106,Haryana,Maharashtra,1,282,All-rounder,34,44,6,0,77.27,Bowled,Aniket_HR
106,Haryana,Maharashtra,1,279,Bowler,13,18,2,0,72.22,Caught,Vivek_HR
106,Haryana,Maharashtra,1,281,All-rounder,12,19,2,0,63.16,Run Out,Rahul_HR
106,Haryana,Maharashtra,1,273,Bowler,25,42,1,1,59.52,Caught,Aditya_HR
106,Haryana,Maharashtra,1,283,All-rounder,46,83,3,1,55.42,Not Out,Shreyas_HR
106,Maharashtra,Haryana,2,459,Batter,20,25,4,0,80,Caught,Ishan_MH
106,Maharashtra,Haryana,2,469,Bowler,25,34,1,1,73.53,Stumped,Harsh_MH
106,Maharashtra,Haryana,2,474,All-rounder,25,37,3,1,67.57,Caught,Aniket_MH
106,Maharashtra,Haryana,2,470,Bowler,13,21,3,0,61.9,LBW,Neeraj_MH
106,Maharashtra,Haryana,2,475,All-rounder,29,51,4,0,56.86,Bowled,Shreyas_MH
106,Maharashtra,Haryana,2,466,Bowler,9,17,1,0,52.94,Caught,Yash_MH
106,Maharashtra,Haryana,2,462,Batter,21,25,3,1,84,Run Out,Karthik_MH
106,Maharashtra,Haryana,2,460,Batter,16,21,1,1,76.19,Caught,Pranav_MH
106,Maharashtra,Haryana,2,480,Wicket Keeper,10,15,2,0,66.67,Bowled,Pranav_MH
106,Maharashtra,Haryana,2,477,All-rounder,21,34,4,0,61.76,LBW,Gautham_MH
106,Maharashtra,Haryana,2,458,Batter,22,38,1,0,57.89,Not Out,Arjun_MH
106,Haryana,Maharashtra,2,283,All-rounder,36,46,8,0,78.26,Run Out,Shreyas_HR
106,Haryana,Maharashtra,2,280,All-rounder,61,87,0,2,70.11,Caught,Sai_HR
106,Haryana,Maharashtra,2,271,Batter,62,96,5,0,64.58,Bowled,Nikhil_HR
106,Haryana,Maharashtra,2,269,Batter,3,5,0,0,60,LBW,Dev_HR
106,Haryana,Maharashtra,2,287,Wicket Keeper,51,92,2,1,55.43,Caught,Ishan_HR
106,Haryana,Maharashtra,2,284,All-rounder,24,47,3,0,51.06,Stumped,Abhinav_HR
106,Haryana,Maharashtra,2,272,Batter,17,22,3,0,77.27,Caught,Rohan_HR
106,Haryana,Maharashtra,2,277,Bowler,53,74,6,2,71.62,LBW,Harsh_HR
106,Haryana,Maharashtra,2,275,Bowler,5,8,1,0,62.5,Bowled,Manav_HR
106,Haryana,Maharashtra,2,276,Bowler,37,61,4,0,60.66,Caught,Sarthak_HR
106,Haryana,Maharashtra,2,274,Bowler,57,102,5,2,55.88,Not Out,Yash_HR
107,Tamil Nadu,Uttar Pradesh,1,802,Bowler,0,1,0,0,0,Bowled,Yash_TN
107,Tamil Nadu,Uttar Pradesh,1,798,Batter,25,36,5,0,69.44,LBW,Karthik_TN
107,Tamil Nadu,Uttar Pradesh,1,794,Batter,9,14,1,0,64.29,Caught,Arjun_TN
107,Tamil Nadu,Uttar Pradesh,1,799,Batter,32,54,2,1,59.26,Stumped,Nikhil_TN
107,Tamil Nadu,Uttar Pradesh,1,803,Bowler,27,49,2,1,55.1,Caught,Manav_TN
107,Tamil Nadu,Uttar Pradesh,1,793,Batter,29,34,4,0,85.29,LBW,Gautham_TN
107,Tamil Nadu,Uttar Pradesh,1,812,All-rounder,5,6,1,0,83.33,Bowled,Abhinav_TN
107,Tamil Nadu,Uttar Pradesh,1,813,All-rounder,0,1,0,0,0,Caught,Gautham_TN
107,Tamil Nadu,Uttar Pradesh,1,805,Bowler,18,28,3,1,64.29,Run Out,Harsh_TN
107,Tamil Nadu,Uttar Pradesh,1,801,Bowler,25,42,1,1,59.52,Caught,Aditya_TN
107,Tamil Nadu,Uttar Pradesh,1,800,Batter,34,62,5,1,54.84,Not Out,Rohan_TN
107,Uttar Pradesh,Tamil Nadu,1,876,Bowler,46,80,1,0,57.5,Stumped,Sarthak_UP
107,Uttar Pradesh,Tamil Nadu,1,879,Bowler,34,64,4,1,53.13,Caught,Vivek_UP
107,Uttar Pradesh,Tamil Nadu,1,875,Bowler,39,47,3,2,82.98,LBW,Manav_UP
107,Uttar Pradesh,Tamil Nadu,1,871,Batter,15,20,1,0,75,Bowled,Nikhil_UP
107,Uttar Pradesh,Tamil Nadu,1,888,Wicket Keeper,3,4,0,0,75,Caught,Pranav_UP
107,Uttar Pradesh,Tamil Nadu,1,882,All-rounder,7,11,1,0,63.64,Run Out,Aniket_UP
107,Uttar Pradesh,Tamil Nadu,1,883,All-rounder,25,43,1,0,58.14,Caught,Shreyas_UP
107,Uttar Pradesh,Tamil Nadu,1,872,Batter,24,44,2,1,54.55,Bowled,Rohan_UP
107,Uttar Pradesh,Tamil Nadu,1,867,Batter,22,26,1,1,84.62,LBW,Ishan_UP
107,Uttar Pradesh,Tamil Nadu,1,881,All-rounder,22,29,5,0,75.86,Caught,Rahul_UP
107,Uttar Pradesh,Tamil Nadu,1,873,Bowler,33,48,1,1,68.75,Not Out,Aditya_UP
107,Tamil Nadu,Uttar Pradesh,2,802,Bowler,0,1,0,0,0,Run Out,Yash_TN
107,Tamil Nadu,Uttar Pradesh,2,801,Bowler,27,38,5,1,71.05,Caught,Aditya_TN
107,Tamil Nadu,Uttar Pradesh,2,796,Batter,88,136,1,2,64.71,Bowled,Pranav_TN
107,Tamil Nadu,Uttar Pradesh,2,799,Batter,34,57,5,1,59.65,LBW,Nikhil_TN
107,Tamil Nadu,Uttar Pradesh,2,808,All-rounder,28,51,4,0,54.9,Caught,Sai_TN
107,Tamil Nadu,Uttar Pradesh,2,810,All-rounder,9,17,2,0,52.94,Stumped,Aniket_TN
107,Tamil Nadu,Uttar Pradesh,2,807,Bowler,10,13,1,0,76.92,Caught,Vivek_TN
107,Tamil Nadu,Uttar Pradesh,2,816,Wicket Keeper,70,98,12,1,71.43,LBW,Pranav_TN
107,Tamil Nadu,Uttar Pradesh,2,798,Batter,56,86,11,2,65.12,Bowled,Karthik_TN
107,Tamil Nadu,Uttar Pradesh,2,803,Bowler,57,95,3,1,60,Caught,Manav_TN
107,Tamil Nadu,Uttar Pradesh,2,809,All-rounder,43,77,6,1,55.84,Not Out,Rahul_TN
107,Uttar Pradesh,Tamil Nadu,2,879,Bowler,15,26,3,0,57.69,LBW,Vivek_UP
107,Uttar Pradesh,Tamil Nadu,2,865,Batter,7,13,1,0,53.85,Caught,Gautham_UP
107,Uttar Pradesh,Tamil Nadu,2,870,Batter,2,2,0,0,100,Stumped,Karthik_UP
107,Uttar Pradesh,Tamil Nadu,2,886,All-rounder,25,33,1,0,75.76,Caught,Arjun_UP
107,Uttar Pradesh,Tamil Nadu,2,885,All-rounder,33,48,3,1,68.75,LBW,Gautham_UP
107,Uttar Pradesh,Tamil Nadu,2,866,Batter,9,14,1,0,64.29,Bowled,Arjun_UP
107,Uttar Pradesh,Tamil Nadu,2,883,All-rounder,38,65,4,1,58.46,Caught,Shreyas_UP
107,Uttar Pradesh,Tamil Nadu,2,887,Wicket Keeper,19,35,3,1,54.29,Run Out,Ishan_UP
107,Uttar Pradesh,Tamil Nadu,2,873,Bowler,24,28,4,0,85.71,Caught,Aditya_UP
107,Uttar Pradesh,Tamil Nadu,2,876,Bowler,10,13,1,0,76.92,Bowled,Sarthak_UP
107,Uttar Pradesh,Tamil Nadu,2,877,Bowler,35,50,2,0,70,Not Out,Harsh_UP
108,Arunachal Pradesh,Meghalaya,1,46,All-rounder,2,4,0,0,50,Stumped,Arjun_AR
108,Arunachal Pradesh,Meghalaya,1,33,Bowler,17,22,4,0,77.27,Caught,Aditya_AR
108,Arunachal Pradesh,Meghalaya,1,47,Wicket Keeper,34,48,1,0,70.83,LBW,Ishan_AR
108,Arunachal Pradesh,Meghalaya,1,25,Batter,20,31,3,1,64.52,Bowled,Gautham_AR
108,Arunachal Pradesh,Meghalaya,1,40,All-rounder,5,8,0,0,62.5,Caught,Sai_AR
108,Arunachal Pradesh,Meghalaya,1,31,Batter,33,59,0,0,55.93,Run Out,Nikhil_AR
108,Arunachal Pradesh,Meghalaya,1,27,Batter,27,52,2,0,51.92,Caught,Ishan_AR
108,Arunachal Pradesh,Meghalaya,1,26,Batter,12,15,2,0,80,Bowled,Arjun_AR
108,Arunachal Pradesh,Meghalaya,1,39,Bowler,29,40,5,1,72.5,LBW,Vivek_AR
108,Arunachal Pradesh,Meghalaya,1,38,Bowler,22,33,2,1,66.67,Caught,Neeraj_AR
108,Arunachal Pradesh,Meghalaya,1,45,All-rounder,10,16,2,0,62.5,Not Out,Gautham_AR
108,Meghalaya,Arunachal Pradesh,1,509,Batter,30,54,4,0,55.56,Run Out,Dev_ML
108,Meghalaya,Arunachal Pradesh,1,521,All-rounder,33,63,0,0,52.38,Caught,Rahul_ML
108,Meghalaya,Arunachal Pradesh,1,528,Wicket Keeper,67,84,11,3,79.76,Bowled,Pranav_ML
108,Meghalaya,Arunachal Pradesh,1,519,Bowler,20,28,1,1,71.43,LBW,Vivek_ML
108,Meghalaya,Arunachal Pradesh,1,512,Batter,87,131,1,0,66.41,Caught,Rohan_ML
108,Meghalaya,Arunachal Pradesh,1,520,All-rounder,1,2,0,0,50,Stumped,Sai_ML
108,Meghalaya,Arunachal Pradesh,1,513,Bowler,3,5,0,0,60,Caught,Aditya_ML
108,Meghalaya,Arunachal Pradesh,1,508,Batter,6,11,0,0,54.55,LBW,Pranav_ML
108,Meghalaya,Arunachal Pradesh,1,510,Batter,52,64,12,0,81.25,Bowled,Karthik_ML
108,Meghalaya,Arunachal Pradesh,1,524,All-rounder,35,48,5,1,72.92,Caught,Abhinav_ML
108,Meghalaya,Arunachal Pradesh,1,523,All-rounder,52,77,9,1,67.53,Not Out,Shreyas_ML
108,Arunachal Pradesh,Meghalaya,2,29,Batter,62,119,13,0,52.1,LBW,Dev_AR
108,Arunachal Pradesh,Meghalaya,2,46,All-rounder,21,26,5,0,80.77,Caught,Arjun_AR
108,Arunachal Pradesh,Meghalaya,2,40,All-rounder,47,65,10,1,72.31,Stumped,Sai_AR
108,Arunachal Pradesh,Meghalaya,2,28,Batter,27,41,2,0,65.85,Caught,Pranav_AR
108,Arunachal Pradesh,Meghalaya,2,41,All-rounder,33,54,2,0,61.11,LBW,Rahul_AR
108,Arunachal Pradesh,Meghalaya,2,39,Bowler,51,90,5,2,56.67,Bowled,Vivek_AR
108,Arunachal Pradesh,Meghalaya,2,44,All-rounder,69,131,13,1,52.67,Caught,Abhinav_AR
108,Arunachal Pradesh,Meghalaya,2,34,Bowler,19,23,3,1,82.61,Run Out,Yash_AR
108,Arunachal Pradesh,Meghalaya,2,26,Batter,33,45,7,0,73.33,Caught,Arjun_AR
108,Arunachal Pradesh,Meghalaya,2,43,All-rounder,33,49,3,1,67.35,Bowled,Shreyas_AR
108,Arunachal Pradesh,Meghalaya,2,30,Batter,34,55,4,0,61.82,Not Out,Karthik_AR
108,Meghalaya,Arunachal Pradesh,2,508,Batter,25,45,1,1,55.56,Caught,Pranav_ML
108,Meghalaya,Arunachal Pradesh,2,509,Batter,34,66,6,0,51.52,Bowled,Dev_ML
108,Meghalaya,Arunachal Pradesh,2,506,Batter,5,6,0,0,83.33,LBW,Arjun_ML
108,Meghalaya,Arunachal Pradesh,2,522,All-rounder,47,65,3,1,72.31,Caught,Aniket_ML
108,Meghalaya,Arunachal Pradesh,2,520,All-rounder,18,27,2,0,66.67,Stumped,Sai_ML
108,Meghalaya,Arunachal Pradesh,2,505,Batter,56,92,5,1,60.87,Caught,Gautham_ML
108,Meghalaya,Arunachal Pradesh,2,524,All-rounder,15,27,1,0,55.56,LBW,Abhinav_ML
108,Meghalaya,Arunachal Pradesh,2,528,Wicket Keeper,55,105,4,0,52.38,Bowled,Pranav_ML
108,Meghalaya,Arunachal Pradesh,2,526,All-rounder,32,40,1,0,80,Caught,Arjun_ML
108,Meghalaya,Arunachal Pradesh,2,527,Wicket Keeper,30,41,4,1,73.17,Run Out,Ishan_ML
108,Meghalaya,Arunachal Pradesh,2,515,Bowler,26,39,3,0,66.67,Not Out,Manav_ML
109,Hyderabad,Jharkhand,1,320,Batter,52,90,11,1,57.78,Caught,Rohan_HY
109,Hyderabad,Jharkhand,1,325,Bowler,13,24,0,0,54.17,Stumped,Harsh_HY
109,Hyderabad,Jharkhand,1,316,Batter,34,40,7,1,85,Caught,Pranav_HY
109,Hyderabad,Jharkhand,1,327,Bowler,38,50,1,2,76,LBW,Vivek_HY
